"occID","scientific_name","longitude","latitude","country","state_province","locality","year","record_type","catalog_number","institution_code","elevation","uncertainty","cells","bio01","bio02","bio04","bio07","bio12"
340,"Salamandra salamandra (Linnaeus, 1758)",23.19797,41.35293,"Bulgaria","Blagoevgrad",NA,2024,"HUMAN_OBSERVATION","198982369","iNaturalist",NA,27816,61607,13.1063688558742,9.90431401560014,770.12498579788,30.5883789082218,621.198715118189
364,"Salamandra salamandra (Linnaeus, 1758)",11.0021,51.73262,"Germany","Sachsen-Anhalt",NA,2024,"HUMAN_OBSERVATION","198997036","iNaturalist",NA,5,46463,10.3908326612427,7.91107168047192,600.266691256003,23.0272088962636,879.050234640057
371,"Salamandra salamandra terrestris Lacépède, 1788",1.38053,46.33465,"France","Limousin",NA,2024,"HUMAN_OBSERVATION","199010504","iNaturalist",NA,6,54363,11.7055039166278,8.80593424735929,475.487525135045,21.212045483562,1181.9934984689
374,"Salamandra salamandra terrestris Lacépède, 1788",2.12404,48.85431,"France","Île-de-France",NA,2024,"HUMAN_OBSERVATION","199066880","iNaturalist",NA,9,50765,11.9245025937472,8.17534925985791,493.246155079019,20.7823023143188,1016.71076664285
380,"Salamandra salamandra (Linnaeus, 1758)",9.92799,45.71008,"Italy","Lombardia",NA,2024,"HUMAN_OBSERVATION","199101457","iNaturalist",NA,4,55100,6.93766040284189,9.08574072893305,615.807415633834,25.2080923199495,1110.68415698869
383,"Salamandra salamandra (Linnaeus, 1758)",-7.58677,37.36998,"Portugal","Faro",NA,2024,"HUMAN_OBSERVATION","199115359","iNaturalist",NA,2,67305,19.1495820871601,4.46430668089718,426.118310786194,16.0920965253984,355.280768461835
457,"Salamandra salamandra terrestris Lacépède, 1788",-3.80683,47.87089,"France","Bretagne",NA,2024,"HUMAN_OBSERVATION","199553242","iNaturalist",NA,13,52193,13.905513654919,3.62951555129905,345.331002184431,13.0607365695624,1029.95034317102
464,"Salamandra salamandra (Linnaeus, 1758)",1.78277,44.05573,"France","Midi-Pyrénées",NA,2024,"HUMAN_OBSERVATION","199574897","iNaturalist",NA,53,57244,11.3804324553239,9.46211001115199,498.968478819577,22.4479090944658,1089.61488052561
470,"Salamandra salamandra (Linnaeus, 1758)",13.39566,47.7988,"Austria","Oberösterreich",NA,2024,"HUMAN_OBSERVATION","199592767","iNaturalist",NA,1457,52227,8.15077832531027,9.24194357333478,614.242394153145,25.0735626826586,992.822695831103
491,"Salamandra salamandra (Linnaeus, 1758)",15.9187,48.88451,"Czechia","Jihomoravský",NA,2024,"HUMAN_OBSERVATION","199667981","iNaturalist",NA,26614,50792,9.04704731481372,9.117201442515,647.731164466003,25.612021725954,826.679245862691
493,"Salamandra salamandra (Linnaeus, 1758)",11.31193,49.59856,"Germany","Bayern",NA,2024,"HUMAN_OBSERVATION","199677910","iNaturalist",NA,16,49343,9.22969609522062,8.09282382427626,590.998175056806,23.1349662880009,1055.72930203003
494,"Salamandra salamandra (Linnaeus, 1758)",-0.1619,43.64693,"France","Midi-Pyrénées",NA,2024,"HUMAN_OBSERVATION","199680549","iNaturalist",NA,3,57960,13.2504543225429,9.30177002125679,449.694029432504,21.1518602534683,1033.04707654077
496,"Salamandra salamandra (Linnaeus, 1758)",14.3484,47.73672,"Austria","Oberösterreich",NA,2024,"HUMAN_OBSERVATION","199703071","iNaturalist",NA,10,52229,8.25164002847139,9.96731876268517,615.011770207189,25.7664950731748,935.645479550916
504,"Salamandra salamandra (Linnaeus, 1758)",-5.69672,37.88293,"Spain","Andalucía",NA,2024,"HUMAN_OBSERVATION","199819775","iNaturalist",NA,11531,66589,18.2258863409558,10.48863451958,690.590607338603,28.6096816997307,406.846012152603
509,"Salamandra salamandra (Linnaeus, 1758)",1.57558,45.55139,"France","Limousin",NA,2024,"HUMAN_OBSERVATION","199888493","iNaturalist",NA,246,55084,11.2718247463362,8.91807181155966,486.597373476177,21.643125810869,1210.34719262641
510,"Salamandra salamandra terrestris Lacépède, 1788",-0.93856,45.80392,"France","Poitou-Charentes",NA,2024,"HUMAN_OBSERVATION","199899950","iNaturalist",NA,15,55079,14.4908287439076,5.77797380720621,412.441208700873,17.0335737185343,997.816868116031
511,"Salamandra salamandra (Linnaeus, 1758)",10.81839,46.0688,"Italy","Trentino-Alto Adige",NA,2024,"HUMAN_OBSERVATION","199900654","iNaturalist",NA,61,54382,6.06043332791455,9.21579165715751,612.342400833539,25.3746986899646,1166.56973022659
514,"Salamandra salamandra (Linnaeus, 1758)",7.85456,50.05009,"Germany","Hessen",NA,2024,"HUMAN_OBSERVATION","199923152","iNaturalist",NA,131,48616,10.1946197425037,7.67207140363324,553.594421800502,21.7720568745396,1061.08152803356
515,"Salamandra salamandra (Linnaeus, 1758)",-8.53119,42.87573,"Spain","Galicia",NA,2024,"HUMAN_OBSERVATION","199952960","iNaturalist",NA,278,59383,14.1833273801951,6.93806276084759,352.839556116827,16.817832676837,1257.32008448766
523,"Salamandra salamandra (Linnaeus, 1758)",12.20738,49.03245,"Germany","Bayern",NA,2024,"HUMAN_OBSERVATION","200108803","iNaturalist",NA,5376,50065,9.00219547740857,8.26461210335573,604.581203490999,23.6438979223864,1033.80522906935
524,"Salamandra salamandra (Linnaeus, 1758)",23.48121,41.79507,"Bulgaria","Blagoevgrad",NA,2024,"HUMAN_OBSERVATION","200113834","iNaturalist",NA,167,60887,11.9005844690931,10.4873585908865,754.351839003129,30.8936671701956,651.911601128933
528,"Salamandra salamandra (Linnaeus, 1758)",2.09932,41.58284,"Spain","Cataluña",NA,2024,"HUMAN_OBSERVATION","200195756","iNaturalist",NA,5,60845,15.1091511667686,6.8022176812169,530.447655622868,21.0012231286753,457.353697705389
531,"Salamandra salamandra terrestris Lacépède, 1788",1.08428,42.95038,"France","Midi-Pyrénées",NA,2024,"HUMAN_OBSERVATION","200256982","iNaturalist",NA,121,59403,10.8182140392274,9.95321498692313,518.167775160176,23.7031022161057,776.590252793261
535,"Salamandra salamandra (Linnaeus, 1758)",15.89191,47.15482,"Austria","Steiermark",NA,2024,"HUMAN_OBSERVATION","200266229","iNaturalist",NA,4,52952,10.1943781225733,10.552158343341,655.7302145453,27.2676296021635,792.952602522985
553,"Salamandra salamandra (Linnaeus, 1758)",20.62134,44.67187,"Serbia","Grad Beograd",NA,2024,"HUMAN_OBSERVATION","200391090","iNaturalist",NA,4,56562,13.0578433823753,10.0019992821563,744.522648389618,29.5512301060553,690.614294833013
559,"Salamandra salamandra (Linnaeus, 1758)",5.41237,45.90399,"France","Rhône-Alpes",NA,2024,"HUMAN_OBSERVATION","200498776","iNaturalist",NA,130,55091,9.97658216504665,9.33747696876019,542.525468501977,23.4194009424674,1109.92222629787
566,"Salamandra salamandra (Linnaeus, 1758)",-5.03664,40.25903,"Spain","Castilla y León",NA,2024,"HUMAN_OBSERVATION","200539487","iNaturalist",NA,31,62990,12.7114040237745,10.4326719614449,640.58747815171,28.0201570785931,710.66864544031
567,"Salamandra salamandra (Linnaeus, 1758)",7.9589,44.19396,"Italy","Piemonte",NA,2024,"HUMAN_OBSERVATION","200558557","iNaturalist",NA,10,57256,11.4125162425793,7.96689966539966,596.853005665108,23.8360413784376,861.114817471674
568,"Salamandra salamandra terrestris Lacépède, 1788",2.84597,42.50674,"France","Languedoc-Roussillon",NA,2024,"HUMAN_OBSERVATION","200594911","iNaturalist",NA,4,59406,13.8074821306233,6.25354654420346,506.59586145873,19.986426692669,621.864139833845
569,"Salamandra salamandra (Linnaeus, 1758)",17.69807,45.60421,"Croatia","Viroviticko-Podravska",NA,2024,"HUMAN_OBSERVATION","200597311","iNaturalist",NA,4,55116,12.5687949283705,10.552973303556,699.625473568443,28.7048986001064,705.822364724928
574,"Salamandra salamandra (Linnaeus, 1758)",14.12523,46.65609,"Austria","Kärnten",NA,2024,"HUMAN_OBSERVATION","200731960","iNaturalist",NA,249,53669,8.54190610008644,10.5448669230179,619.077809010363,26.6446669419582,961.101609939996
594,"Salamandra salamandra (Linnaeus, 1758)",7.36717,43.90142,"France","Provence-Alpes-Côte d'Azur",NA,2024,"HUMAN_OBSERVATION","200856151","iNaturalist",NA,349,57975,13.1998441931676,7.42296756127049,581.237367523225,23.0078948151379,766.409769866957
617,"Salamandra salamandra (Linnaeus, 1758)",-1.06578,48.20632,"France","Pays de la Loire",NA,2024,"HUMAN_OBSERVATION","202412311","iNaturalist",NA,8,51478,12.304138472864,7.45668435405599,426.817860165181,18.6598222645832,1078.05184609125
621,"Salamandra salamandra (Linnaeus, 1758)",2.4915,42.13973,"Spain","Cataluña",NA,2024,"HUMAN_OBSERVATION","203203851","iNaturalist",NA,23,60125,13.8661781986806,7.73579120666533,539.66437447134,22.2434401838537,559.520415301689
643,"Salamandra salamandra (Linnaeus, 1758)",5.7,50.9,"Netherlands","Limburg","Meerssen - Bunderbos",2024,"HUMAN_OBSERVATION","OBS.298337111",NA,NA,5000,47892,10.8573419897158,7.52084557110307,539.485232140437,21.3477858377371,1082.59168432052
647,"Salamandra salamandra (Linnaeus, 1758)",4.74054,50.1075,"France","Ardennes (08)","Hierges",2024,"HUMAN_OBSERVATION","OBS.298532535",NA,NA,5,48610,10.6994457054934,7.74580947439067,516.851278786007,20.9517094078547,1113.48433678076
648,"Salamandra salamandra (Linnaeus, 1758)",-7.71467,43.60157,"Spain","Lugo","Ourol",2024,"HUMAN_OBSERVATION","OBS.298542654",NA,NA,37,57945,14.3622401980037,3.3983640961023,295.637594773438,11.5388052900074,1156.9494722704
649,"Salamandra salamandra (Linnaeus, 1758)",-5.57723,36.0333,"Spain","Cádiz","Tarifa - Observatorio ornitológico de Cazalla",2024,"HUMAN_OBSERVATION","OBS.298586159",NA,NA,4,68749,19.134384132832,4.16121802816819,447.476619975683,16.3513880875961,315.816975581349
664,"Salamandra salamandra (Linnaeus, 1758)",-7.64705,42.85518,"Spain","Lugo","Portomarín",2024,"HUMAN_OBSERVATION","OBS.298860766",NA,NA,5,59385,11.7938504841601,8.92944543782802,402.542110941567,20.2746180131435,1357.58706472265
698,"Salamandra salamandra fastuosa Schreiber, 1912",-3.58703,43.34973,"Spain","Cantabria","Solórzano",2024,"HUMAN_OBSERVATION","OBS.299368674",NA,NA,17,58673,12.6436925057931,6.12298050920363,370.857286881683,15.9609978978808,853.959789212748
706,"Salamandra salamandra (Linnaeus, 1758)",2.64186,46.65365,"France","Allier (03)","Braize",2024,"HUMAN_OBSERVATION","OBS.299534662",NA,NA,9,53646,10.9878371221852,8.78395269877953,491.314230088252,21.4774004949965,1078.76851909888
732,"Salamandra salamandra (Linnaeus, 1758)",10.30822,50.95298,"Germany","Thüringen","WAK Wartburgkreis (Landkreis)",2024,"HUMAN_OBSERVATION","OBS.301915955",NA,NA,1,47901,9.95787546179995,7.81803935206707,584.554613553482,22.6106064528096,978.91281521501
735,"Salamandra salamandra (Linnaeus, 1758)",-8.57,37.33,"Portugal","Faro","Monchique - N2000",2024,"HUMAN_OBSERVATION","OBS.304078086",NA,NA,1000,67303,18.8558034016446,3.45306622724691,348.574991537029,13.1690412628575,333.024359074425
739,"Salamandra salamandra (Linnaeus, 1758)",11.46754,49.06348,"Germany","Bayern","EI Eichstätt (Landkreis)",2024,"HUMAN_OBSERVATION","OBS.306739639",NA,NA,4,50063,9.37411491701009,7.97905996214922,598.03106656214,23.1912952284874,1080.05312874742
770,"Salamandra salamandra (Linnaeus, 1758)",7.17848,49.14433,"Germany",NA,"TK25 Blatt 6809/3 - Gersheim / Reinheim",2024,"HUMAN_OBSERVATION","-1063085327","naturgucker",NA,25,50055,10.3584989635375,8.0418175452595,549.938171840126,22.0800870263916,1112.57527427321
771,"Salamandra salamandra (Linnaeus, 1758)",9.60488,50.51619,"Germany",NA,"TK25 Blatt 5423/4 - Fulda (West) / Sickels / Harmerz",2024,"HUMAN_OBSERVATION","-117414501","naturgucker",NA,25,47900,10.0974536975988,7.70399566873386,580.0932233418,22.396717479512,984.095105410981
780,"Salamandra salamandra (Linnaeus, 1758)",9.85156,51.31313,"Germany",NA,"Witzenhausen Gelstertal",2024,"HUMAN_OBSERVATION","-191325302","naturgucker",NA,250,47180,10.3031838850231,7.40285947958072,588.714187343335,22.2991775804316,960.569212760896
788,"Salamandra salamandra (Linnaeus, 1758)",9.50679,48.41454,"Germany",NA,"Uracher Wasserfall und Maisental",2024,"HUMAN_OBSERVATION","-473596496","naturgucker",NA,250,51500,9.58420678776888,7.71287017974806,593.647551081203,22.8708892894304,1149.35036793605
789,"Salamandra salamandra (Linnaeus, 1758)",9.41926,49.1008,"Germany",NA,"Reisa her Berg",2024,"HUMAN_OBSERVATION","-734042047","naturgucker",NA,250,50059,10.3090232528558,7.79575101848981,579.347857077529,22.5441397778528,1074.42269678645
794,"Salamandra salamandra (Linnaeus, 1758)",9.52313,49.98865,"Germany",NA,"NSG Spessartwiesen und Kalter Grund zw. Heigenbrücken und Neuhütten",2024,"HUMAN_OBSERVATION","-946199563","naturgucker",NA,250,49340,9.91231114282021,8.10049115139002,573.394110273878,22.6650303760726,1038.83245595745
807,"Salamandra salamandra (Linnaeus, 1758)",6.87564,50.8699,"Germany",NA,"Hürther Berg",2024,"HUMAN_OBSERVATION","1946492009","naturgucker",NA,250,47894,10.6933104940238,7.28166861700609,553.101580761799,21.4099079442135,1072.04208083784
814,"Salamandra salamandra (Linnaeus, 1758)",6.61634,49.9023,"Germany",NA,"TK25 Blatt 6005/4 - Eifel / Speicher / Auw an der Kyll",2024,"HUMAN_OBSERVATION","744821960","naturgucker",NA,25,49334,10.3743486029012,7.6486441461045,550.895701422671,21.7292017299144,1097.38349763611
819,"Salamandra salamandra (Linnaeus, 1758)",1.19846,43.61461,"France","Midi-Pyrénées",NA,2024,"HUMAN_OBSERVATION","200936204","iNaturalist",NA,177,57963,11.7061244532875,9.67999772258548,495.183986340393,22.5899077601103,1021.21214625899
831,"Salamandra salamandra (Linnaeus, 1758)",16.41776,49.3057,"Czechia","Jihomoravský",NA,2024,"HUMAN_OBSERVATION","201031798","iNaturalist",NA,611,50073,9.28165491028285,9.00347474141552,659.080842034008,25.7933196568317,807.94038489334
839,"Salamandra salamandra (Linnaeus, 1758)",13.69418,45.53345,"Slovenia","Obalno-kraška",NA,2024,"HUMAN_OBSERVATION","201111098","iNaturalist",NA,61,55108,9.5481447355092,10.0543406035705,638.348556012951,26.8385597588606,990.837386014899
840,"Salamandra salamandra terrestris Lacépède, 1788",1.79356,44.51052,"France","Midi-Pyrénées",NA,2024,"HUMAN_OBSERVATION","201116412","iNaturalist",NA,9,56524,11.4043647669967,9.27690484196737,493.98187026632,22.1416885958385,1173.09908738299
843,"Salamandra salamandra (Linnaeus, 1758)",19.76354,42.42946,"Albania","Shkodër",NA,2024,"HUMAN_OBSERVATION","201142286","iNaturalist",NA,566,60160,11.0241078950437,8.43140155174035,630.889441510419,26.042736867468,994.555388489827
845,"Salamandra salamandra (Linnaeus, 1758)",-2.17335,42.99121,"Spain","País Vasco",NA,2024,"HUMAN_OBSERVATION","201155859","iNaturalist",NA,923,59396,11.3880368030451,9.45314642765923,447.340494034658,21.2334550904253,882.625760574493
855,"Salamandra salamandra (Linnaeus, 1758)",-6.51191,41.49214,"Portugal","Bragança",NA,2024,"HUMAN_OBSERVATION","201195652","iNaturalist",NA,6,61547,12.1609953291977,10.2558814646965,552.232719816007,26.0459826665405,1010.07719236651
869,"Salamandra salamandra terrestris Lacépède, 1788",5.59191,46.40207,"France","Franche-Comté",NA,2024,"HUMAN_OBSERVATION","201458802","iNaturalist",NA,33,54372,9.71745994971178,9.23036787584933,542.519647243225,23.3867856997355,1297.17474792625
872,"Salamandra salamandra terrestris Lacépède, 1788",7.04202,47.80769,"France","Alsace",NA,2024,"HUMAN_OBSERVATION","201488551","iNaturalist",NA,232,52215,9.6962008368225,8.16798740431252,546.936757357356,22.2689644353635,1351.5539896582
873,"Salamandra salamandra terrestris Lacépède, 1788",8.81506,48.48336,"Germany","Baden-Württemberg",NA,2024,"HUMAN_OBSERVATION","201506438","iNaturalist",NA,179,51498,10.1126857741672,7.72137032467312,581.264563188056,22.5842432388225,1188.76172517418
877,"Salamandra salamandra (Linnaeus, 1758)",-6.51153,38.44322,"Spain","Extremadura",NA,2024,"HUMAN_OBSERVATION","201612086","iNaturalist",NA,138,65867,17.8053897159273,10.1897298916047,660.368740259213,27.5948648775946,480.533265516111
880,"Salamandra salamandra (Linnaeus, 1758)",4.76259,49.38266,"France","Champagne-Ardenne",NA,2024,"HUMAN_OBSERVATION","201663146","iNaturalist",NA,6,50050,10.7221897586617,8.0427901699219,520.712906917848,21.3367838941721,1132.79369195445
881,"Salamandra salamandra (Linnaeus, 1758)",-0.95666,43.46073,"France","Aquitaine",NA,2024,"HUMAN_OBSERVATION","201676598","iNaturalist",NA,77,58679,12.2869807323401,8.82014094751601,448.806030819374,20.6957462423657,988.358256506465
885,"Salamandra salamandra (Linnaeus, 1758)",20.36976,48.04508,"Hungary","Heves",NA,2024,"HUMAN_OBSERVATION","201716860","iNaturalist",NA,15,51521,10.5496278134502,8.79078384522815,744.18048403221,28.3247921285223,760.694847270128
886,"Salamandra salamandra terrestris Lacépède, 1788",8.25475,51.41357,"Germany","Nordrhein-Westfalen",NA,2024,"HUMAN_OBSERVATION","201758091","iNaturalist",NA,26196,47177,10.5801379521224,7.28521651721412,570.45266406669,21.784426428624,1021.30929776394
887,"Salamandra salamandra terrestris Lacépède, 1788",-0.55792,44.65176,"France","Aquitaine",NA,2024,"HUMAN_OBSERVATION","201762126","iNaturalist",NA,58,56519,14.9505829219581,5.84502350064548,400.842901644355,16.75279960365,995.380657382142
889,"Salamandra salamandra (Linnaeus, 1758)",22.05694,42.53691,"Serbia","Pčinjski",NA,2024,"HUMAN_OBSERVATION","201777178","iNaturalist",NA,2301,59445,10.1799205323911,10.3559909744709,693.718510685498,29.3953414521326,712.564939924698
908,"Salamandra salamandra (Linnaeus, 1758)",22.38292,36.96418,"Greece","Peloponnese, Western Greece and the Ionian Islands",NA,2024,"HUMAN_OBSERVATION","201926058","iNaturalist",NA,5,68085,18.4965796859018,3.91169775334333,575.255059940211,19.7789249463841,405.118376805759
914,"Salamandra salamandra (Linnaeus, 1758)",7.87673,50.87373,"Germany","Rheinland-Pfalz",NA,2024,"HUMAN_OBSERVATION","201974706","iNaturalist",NA,28,47896,10.4438309112062,7.41021594100475,558.578865712064,21.6253000371223,1048.17706672945
920,"Salamandra salamandra (Linnaeus, 1758)",8.74159,52.15472,"Germany","Nordrhein-Westfalen",NA,2024,"HUMAN_OBSERVATION","202040089","iNaturalist",NA,4,45738,10.4281031227669,7.86616212876881,566.713646541678,22.2648918280671,990.880245197182
945,"Salamandra salamandra (Linnaeus, 1758)",8.10998,48.65849,"Germany","Baden-Württemberg",NA,2024,"HUMAN_OBSERVATION","202107273","iNaturalist",NA,26646,50777,10.5290483119965,7.86331079704735,570.697710987779,22.420467295137,1128.46677755187
951,"Salamandra salamandra terrestris Lacépède, 1788",2.81792,48.45551,"France","Île-de-France",NA,2024,"HUMAN_OBSERVATION","202187343","iNaturalist",NA,26679,51486,11.8179141823938,8.43596292093162,498.399206603366,21.1663500756697,1017.63533384115
955,"Salamandra salamandra (Linnaeus, 1758)",26.19119,42.73096,"Bulgaria","Sliven",NA,2024,"HUMAN_OBSERVATION","202250680","iNaturalist",NA,786,59453,13.5708211976234,10.042883403373,793.460068108578,31.5036545683659,573.18972288003
967,"Salamandra salamandra terrestris Lacépède, 1788",1.95945,43.1407,"France","Languedoc-Roussillon",NA,2024,"HUMAN_OBSERVATION","202426687","iNaturalist",NA,4,58684,11.4385564795963,9.21307187928057,508.590128286615,22.7067586152128,860.950355804215
